utc,rssi_dbm,mcs,implied_range_m,rate_m_per_s
1651826151,-34,10,46,2.5
1651826153,-32,11,37,-4.5
1651826155,-34,11,46,4.5
1651826157,-34,5,46,0.0
1651826159,-33,12,41,-2.5
1651826161,-34,7,46,2.5
1651826163,-34,7,46,0.0
1651826165,-35,7,52,3.0
1651826167,-35,10,52,0.0
1651826169,-35,6,52,0.0
1651826171,-32,12,37,-7.5
1651826173,-35,12,52,7.5
1651826175,-35,11,52,0.0
1651826177,-34,6,46,-3.0
1651826179,-35,6,52,3.0
1651826181,-37,7,65,6.5
1651826183,-33,7,41,-12.0
1651826185,-37,15,65,12.0
1651826187,-32,5,37,-14.0
1651826189,-29,7,26,-5.5
1651826191,-33,7,41,7.5
1651826193,-34,7,46,2.5
1651826195,-33,7,41,-2.5
1651826197,-32,12,37,-2.0
1651826199,-33,7,41,2.0
1651826201,-33,6,41,0.0
1651826203,-31,4,33,-4.0
1651826205,-33,7,41,4.0
1651826207,-33,14,41,0.0
1651826209,-33,10,41,0.0
1651826211,-30,10,29,-6.0
1651826213,-35,10,52,11.5
1651826215,-34,10,46,-3.0
1651826217,-32,5,37,-4.5
1651826219,-34,6,46,4.5
1651826221,-36,6,58,6.0
1651826223,-32,12,37,-10.5
1651826225,-31,5,33,-2.0
1651826227,-35,4,52,9.5
1651826229,-34,5,46,-3.0
1651826231,-36,12,58,6.0
1651826233,-30,12,29,-14.5
1651826235,-36,12,58,14.5
1651826237,-35,4,52,-3.0
1651826239,-35,12,52,0.0
1651826241,-32,11,37,-7.5
1651826243,-32,7,37,0.0
1651826245,-34,7,46,4.5
1651826247,-36,7,58,6.0
1651826249,-35,7,52,-3.0
1651826251,-34,7,46,-3.0
1651826253,-36,7,58,6.0
1651826255,-31,6,33,-12.5
1651826257,-32,6,37,2.0
1651826259,-34,12,46,4.5
1651826261,-34,12,46,0.0
1651826263,-32,12,37,-4.5
1651826265,-32,5,37,0.0
1651826267,-34,5,46,4.5
1651826269,-34,4,46,0.0
1651826271,-35,7,52,3.0
1651826273,-33,7,41,-5.5
1651826275,-37,7,65,12.0
1651826277,-35,7,52,-6.5
1651826279,-35,12,52,0.0
1651826281,-37,12,65,6.5
1651826283,-34,7,46,-9.5
1651826285,-33,5,41,-2.5
1651826287,-33,12,41,0.0
1651826289,-35,11,52,5.5
1651826291,-34,7,46,-3.0
1651826293,-37,7,65,9.5
1651826295,-31,5,33,-16.0
1651826297,-31,7,33,0.0
1651826299,-33,7,41,4.0
1651826301,-34,7,46,2.5
1651826303,-36,7,58,6.0
1651826305,-34,7,46,-6.0
1651826307,-34,7,46,0.0
1651826309,-33,11,41,-2.5
1651826311,-35,6,52,5.5
1651826313,-31,5,33,-9.5
1651826315,-34,5,46,6.5
1651826317,-35,6,52,3.0
1651826319,-37,6,65,6.5
1651826321,-35,4,52,-6.5
1651826323,-32,11,37,-7.5
1651826325,-34,5,46,4.5
1651826327,-27,10,21,-12.5
1651826329,-31,9,33,6.0
1651826331,-31,15,33,0.0
1651826333,-28,7,23,-5.0
1651826335,-29,7,26,1.5
1651826337,-27,12,21,-2.5
1651826339,-31,12,33,6.0
1651826341,-31,12,33,0.0
1651826343,-33,5,41,4.0
1651826345,-33,14,41,0.0
1651826347,-26,6,18,-11.5
1651826349,-28,10,23,2.5
1651826351,-35,6,52,14.5
1651826353,-31,6,33,-9.5
1651826355,-32,5,37,2.0
1651826357,-29,6,26,-5.5
1651826359,-36,6,58,16.0
1651826361,-28,4,23,-17.5
1651826363,-29,4,26,1.5
1651826365,-30,5,29,1.5
1651826367,-30,5,29,0.0
1651826369,-30,4,29,0.0
1651826371,-30,6,29,0.0
1651826373,-23,10,13,-8.0
1651826375,-21,12,10,-1.5
1651826377,-31,7,33,11.5
1651826379,-29,7,26,-3.5
1651826381,-37,7,65,19.5
1651826383,-32,6,37,-14.0
1651826385,-30,6,29,-4.0
1651826387,-33,7,41,6.0
1651826389,-31,7,33,-4.0
1651826391,-32,7,37,2.0
1651826393,-32,6,37,0.0
1651826395,-29,7,26,-5.5
1651826397,-33,6,41,7.5
1651826399,-32,5,37,-2.0
1651826401,-34,6,46,4.5
1651826403,-34,6,46,0.0
1651826405,-32,5,37,-4.5
1651826407,-35,7,52,7.5
1651826409,-33,7,41,-5.5
1651826411,-34,7,46,2.5
1651826413,-35,7,52,3.0
1651826415,-31,7,33,-9.5
1651826417,-32,12,37,2.0
1651826419,-34,14,46,4.5
1651826421,-34,7,46,0.0
1651826423,-34,7,46,0.0
1651826425,-37,7,65,9.5
1651826427,-35,7,52,-6.5
1651826429,-35,5,52,0.0
1651826431,-32,5,37,-7.5
1651826433,-31,6,33,-2.0
1651826435,-31,5,33,0.0
1651826437,-38,3,73,20.0
1651826439,-34,6,46,-13.5
1651826441,-35,6,52,3.0
1651826443,-35,3,52,0.0
1651826445,-30,6,29,-11.5
1651826447,-34,9,46,8.5
1651826449,-34,7,46,0.0
1651826451,-34,6,46,0.0
1651826453,-34,15,46,0.0
1651826455,-30,7,29,-8.5
1651826457,-35,12,52,11.5
1651826459,-33,6,41,-5.5
1651826461,-32,7,37,-2.0
1651826463,-38,7,73,18.0
1651826465,-41,7,103,15.0
1651826467,-39,11,82,-10.5
1651826469,-46,5,184,51.0
1651826471,-39,14,82,-51.0
1651826473,-40,5,92,5.0
1651826475,-45,7,164,36.0
1651826477,-42,5,116,-24.0
1651826479,-43,7,130,7.0
1651826481,-44,7,146,8.0
1651826483,-43,12,130,-8.0
1651826485,-42,6,116,-7.0
1651826487,-42,7,116,0.0
1651826489,-40,6,92,-12.0
1651826491,-44,11,146,27.0
1651826493,-43,7,130,-8.0
1651826495,-43,6,130,0.0
1651826497,-43,6,130,0.0
1651826499,-46,6,184,27.0
1651826501,-44,6,146,-19.0
1651826503,-40,7,92,-27.0
1651826505,-41,10,103,5.5
1651826507,-43,5,130,13.5
1651826509,-45,6,164,17.0
1651826511,-40,5,92,-36.0
1651826513,-44,12,146,27.0
1651826515,-44,5,146,0.0
1651826517,-40,5,92,-27.0
1651826519,-46,5,184,46.0
1651826521,-44,7,146,-19.0
1651826523,-47,7,206,30.0
1651826525,-66,4,1835,814.5
1651826527,-48,14,231,-802.0
1651826529,-48,6,231,0.0
1651826531,-51,6,326,47.5
1651826533,-47,6,206,-60.0
1651826535,-49,6,259,26.5
1651826537,-46,6,184,-37.5
1651826539,-49,10,259,37.5
1651826541,-45,10,164,-47.5
1651826543,-46,10,184,10.0
1651826545,-52,12,366,91.0
1651826547,-49,12,259,-53.5
1651826549,-51,5,326,33.5
1651826551,-46,5,184,-71.0
1651826553,-50,7,291,53.5
1651826555,-50,5,291,0.0
1651826557,-49,7,259,-16.0
1651826559,-45,5,164,-47.5
1651826561,-45,6,164,0.0
1651826563,-46,7,184,10.0
1651826565,-45,7,164,-10.0
1651826567,-46,5,184,10.0
1651826569,-45,6,164,-10.0
1651826571,-42,6,116,-24.0
1651826573,-44,12,146,15.0
1651826575,-44,7,146,0.0
1651826577,-44,7,146,0.0
1651826579,-43,7,130,-8.0
1651826581,-42,6,116,-7.0
1651826583,-40,6,92,-12.0
1651826585,-43,7,130,19.0
1651826587,-45,6,164,17.0
1651826589,-55,7,517,176.5
1651826591,-55,6,517,0.0
1651826593,-56,6,580,31.5
1651826595,-56,11,580,0.0
1651826597,-78,6,7307,3363.5
1651826599,-44,6,146,-3580.5
1651826601,-44,11,146,0.0
1651826603,-44,6,146,0.0
1651826605,-48,6,231,42.5
1651826607,-49,5,259,14.0
1651826609,-50,6,291,16.0
1651826611,-50,5,291,0.0
1651826613,-51,6,326,17.5
1651826615,-50,5,291,-17.5
1651826617,-49,7,259,-16.0
1651826619,-47,5,206,-26.5
1651826621,-49,7,259,26.5
1651826623,-49,6,259,0.0
1651826625,-47,7,206,-26.5
1651826627,-47,7,206,0.0
1651826629,-52,5,366,80.0
1651826631,-51,7,326,-20.0
1651826633,-51,7,326,0.0
1651826635,-46,11,184,-71.0
1651826637,-44,7,146,-19.0
1651826639,-48,7,231,42.5
1651826641,-45,7,164,-33.5
1651826643,-48,7,231,33.5
1651826645,-45,11,164,-33.5
1651826647,-46,6,184,10.0
1651826649,-48,7,231,23.5
1651826651,-44,6,146,-42.5
1651826653,-48,5,231,42.5
1651826655,-44,6,146,-42.5
1651826657,-48,6,231,42.5
1651826659,-46,7,184,-23.5
1651826661,-50,7,291,53.5
1651826663,-49,6,259,-16.0
1651826665,-51,6,326,33.5
1651826667,-50,6,291,-17.5
1651826669,-49,6,259,-16.0
1651826671,-50,6,291,16.0
1651826673,-49,6,259,-16.0
1651826675,-48,5,231,-14.0
1651826677,-46,7,184,-23.5
1651826679,-49,6,259,37.5
1651826681,-50,6,291,16.0
1651826683,-50,6,291,0.0
1651826685,-50,7,291,0.0
1651826687,-51,7,326,17.5
1651826689,-47,7,206,-60.0
1651826691,-50,7,291,42.5
1651826693,-50,7,291,0.0
1651826695,-50,7,291,0.0
1651826697,-50,4,291,0.0
1651826699,-51,7,326,17.5
1651826701,-47,11,206,-60.0
1651826703,-46,6,184,-11.0
1651826705,-46,6,184,0.0
1651826707,-48,7,231,23.5
1651826709,-46,6,184,-23.5
1651826711,-48,7,231,23.5
1651826713,-46,7,184,-23.5
1651826715,-48,7,231,23.5
1651826717,-48,11,231,0.0
1651826719,-50,7,291,30.0
1651826721,-48,7,231,-30.0
1651826723,-43,7,130,-50.5
1651826725,-50,7,291,80.5
1651826727,-48,7,231,-30.0
1651826729,-51,7,326,47.5
1651826731,-48,5,231,-47.5
1651826733,-50,7,291,30.0
1651826735,-51,7,326,17.5
1651826737,-51,7,326,0.0
1651826739,-46,6,184,-71.0
1651826741,-48,7,231,23.5
1651826743,-48,5,231,0.0
1651826745,-42,6,116,-57.5
1651826747,-43,7,130,7.0
1651826749,-47,7,206,38.0
1651826751,-46,7,184,-11.0
1651826753,-46,7,184,0.0
1651826755,-47,5,206,11.0
1651826757,-48,7,231,12.5
1651826759,-48,7,231,0.0
1651826761,-46,7,184,-23.5
1651826763,-44,7,146,-19.0
1651826765,-49,5,259,56.5
1651826767,-47,6,206,-26.5
1651826769,-51,13,326,60.0
1651826772,-51,7,326,0.0
1651826774,-48,6,231,-47.5
1651826776,-50,6,291,30.0
1651826778,-49,6,259,-16.0
1651826780,-50,7,291,16.0
1651826782,-51,5,326,17.5
1651826784,-50,7,291,-17.5
1651826786,-50,7,291,0.0
1651826788,-50,6,291,0.0
1651826790,-51,6,326,17.5
1651826792,-52,6,366,20.0
1651826794,-52,4,366,0.0
1651826796,-50,5,291,-37.5
1651826798,-51,6,326,17.5
1651826800,-49,5,259,-33.5
1651826802,-48,5,231,-14.0
1651826804,-49,13,259,14.0
1651826806,-49,6,259,0.0
1651826808,-49,6,259,0.0
1651826810,-48,7,231,-14.0
1651826812,-47,6,206,-12.5
1651826814,-49,7,259,26.5
1651826816,-49,7,259,0.0
1651826818,-47,7,206,-26.5
1651826820,-50,7,291,42.5
1651826822,-48,7,231,-30.0
1651826824,-50,7,291,30.0
1651826826,-52,5,366,37.5
1651826828,-50,7,291,-37.5
1651826830,-50,7,291,0.0
1651826832,-50,11,291,0.0
1651826834,-49,5,259,-16.0
1651826836,-51,10,326,33.5
1651826838,-52,10,366,20.0
1651826840,-43,6,130,-118.0
1651826842,-48,7,231,50.5
1651826844,-51,7,326,47.5
1651826846,-51,5,326,0.0
1651826848,-49,12,259,-33.5
1651826850,-51,5,326,33.5
1651826852,-49,5,259,-33.5
1651826854,-53,6,411,76.0
1651826856,-47,14,206,-102.5
1651826858,-52,7,366,80.0
1651826860,-53,7,411,22.5
1651826862,-51,6,326,-42.5
1651826864,-47,6,206,-60.0
1651826866,-48,6,231,12.5
1651826868,-48,7,231,0.0
1651826870,-48,7,231,0.0
1651826872,-47,7,206,-12.5
1651826874,-47,7,206,0.0
1651826876,-45,7,164,-21.0
1651826878,-47,6,206,21.0
1651826880,-45,5,164,-21.0
1651826882,-45,6,164,0.0
1651826884,-43,6,130,-17.0
1651826886,-42,6,116,-7.0
1651826888,-46,5,184,34.0
1651826890,-45,5,164,-10.0
1651826892,-44,11,146,-9.0
1651826894,-41,7,103,-21.5
1651826896,-36,7,58,-22.5
1651826898,-40,7,92,17.0
1651826900,-41,7,103,5.5
1651826902,-41,7,103,0.0
1651826904,-39,5,82,-10.5
1651826906,-42,6,116,17.0
1651826908,-40,6,92,-12.0
1651826910,-38,7,73,-9.5
1651826912,-34,7,46,-13.5
1651826914,-41,7,103,28.5
1651826916,-32,7,37,-33.0
1651826918,-32,7,37,0.0
1651826920,-31,6,33,-2.0
1651826922,-33,4,41,4.0
1651826924,-36,11,58,8.5
1651826926,-42,6,116,29.0
1651826928,-39,15,82,-17.0
1651826930,-34,11,46,-18.0
1651826932,-32,7,37,-4.5
1651826934,-34,7,46,4.5
1651826936,-34,7,46,0.0
1651826938,-41,7,103,28.5
1651826940,-47,7,206,51.5
1651826942,-50,7,291,42.5
1651826944,-50,4,291,0.0
1651826946,-57,7,651,180.0
1651826948,-58,5,731,40.0
1651826950,-56,5,580,-75.5
1651826952,-57,6,651,35.5
1651826954,-57,5,651,0.0
1651826956,-57,12,651,0.0
1651826958,-58,11,731,40.0
1651826960,-48,11,231,-250.0
1651826962,-45,7,164,-33.5
1651826964,-44,7,146,-9.0
1651826966,-41,12,103,-21.5
1651826968,-41,6,103,0.0
1651826970,-35,5,52,-25.5
1651826972,-42,6,116,32.0
1651826974,-33,5,41,-37.5
1651826976,-34,6,46,2.5
1651826978,-34,7,46,0.0
1651826980,-28,7,23,-11.5
1651826982,-27,7,21,-1.0
1651826984,-40,7,92,35.5
1651826986,-25,7,16,-38.0
1651826988,-29,5,26,5.0
1651826990,-27,4,21,-2.5
1651826992,-28,4,23,1.0
1651826994,-29,10,26,1.5
1651826996,-30,10,29,1.5
1651826998,-27,6,21,-4.0
1651827000,-27,12,21,0.0
1651827002,-33,6,41,10.0
1651827004,-33,12,41,0.0
1651827006,-32,0,37,-2.0
1651827008,-28,10,23,-7.0
1651827010,-27,9,21,-1.0
1651827012,-26,6,18,-1.5
1651827014,-29,7,26,4.0
1651827016,-30,7,29,1.5
1651827018,-29,7,26,-1.5
1651827020,-26,7,18,-4.0
1651827022,-30,13,29,5.5
1651827024,-28,13,23,-3.0
1651827026,-29,13,26,1.5
1651827028,-27,13,21,-2.5
1651827030,-29,7,26,2.5
1651827032,-31,13,33,3.5
1651827034,-30,14,29,-2.0
1651827036,-33,14,41,6.0
1651827038,-32,13,37,-2.0
1651827040,-29,13,26,-5.5
1651827042,-31,13,33,3.5
1651827044,-30,14,29,-2.0
1651827046,-32,12,37,4.0
1651827048,-31,14,33,-2.0
1651827050,-27,2,21,-6.0
1651827052,-23,2,13,-4.0
1651827054,-32,6,37,12.0
1651827056,-32,6,37,0.0
1651827058,-32,6,37,0.0
1651827060,-31,6,33,-2.0
1651827062,-29,5,26,-3.5
1651827064,-28,6,23,-1.5
1651827066,-29,11,26,1.5
1651827068,-29,1,26,0.0
1651827070,-29,6,26,0.0
1651827072,-28,12,23,-1.5
1651827074,-28,12,23,0.0
1651827076,-27,7,21,-1.0
1651827078,-28,7,23,1.0
1651827080,-29,3,26,1.5
1651827082,-29,12,26,0.0
1651827084,-27,12,21,-2.5
1651827086,-31,5,33,6.0
1651827088,-30,12,29,-2.0
1651827090,-29,11,26,-1.5
1651827092,-29,10,26,0.0
1651827094,-30,11,29,1.5
1651827096,-29,12,26,-1.5
1651827098,-29,12,26,0.0
1651827100,-29,7,26,0.0
1651827102,-30,6,29,1.5
1651827104,-30,12,29,0.0
1651827106,-29,12,26,-1.5
1651827108,-30,12,29,1.5
1651827110,-28,12,23,-3.0
1651827112,-27,11,21,-1.0
1651827114,-29,7,26,2.5
1651827116,-28,12,23,-1.5
1651827118,-23,12,13,-5.0
1651827120,-30,6,29,8.0
1651827122,-29,6,26,-1.5
1651827124,-30,12,29,1.5
1651827126,-26,12,18,-5.5
1651827128,-29,12,26,4.0
1651827130,-33,12,41,7.5
1651827132,-34,7,46,2.5
1651827134,-28,7,23,-11.5
1651827136,-29,12,26,1.5
1651827138,-28,7,23,-1.5
1651827140,-28,7,23,0.0
1651827142,-33,7,41,9.0
1651827144,-28,12,23,-9.0
1651827146,-28,12,23,0.0
1651827148,-30,5,29,3.0
1651827150,-29,7,26,-1.5
1651827152,-24,12,15,-5.5
1651827154,-30,12,29,7.0
1651827156,-30,12,29,0.0
1651827158,-29,7,26,-1.5
1651827160,-28,11,23,-1.5
1651827162,-31,5,33,5.0
1651827164,-28,5,23,-5.0
1651827166,-29,11,26,1.5
1651827168,-31,11,33,3.5
1651827170,-28,11,23,-5.0
1651827172,-28,12,23,0.0
1651827174,-26,11,18,-2.5
1651827176,-31,12,33,7.5
1651827178,-28,6,23,-5.0
1651827180,-30,12,29,3.0
1651827182,-25,10,16,-6.5
1651827184,-29,12,26,5.0
1651827186,-28,12,23,-1.5
1651827188,-28,12,23,0.0
1651827190,-28,10,23,0.0
1651827192,-32,12,37,7.0
1651827194,-28,0,23,-7.0
1651827196,-29,12,26,1.5
1651827198,-25,12,16,-5.0
1651827200,-33,12,41,12.5
1651827202,-29,12,26,-7.5
1651827204,-29,12,26,0.0
1651827206,-28,12,23,-1.5
1651827208,-35,10,52,14.5
1651827210,-30,7,29,-11.5
1651827212,-28,7,23,-3.0
1651827214,-30,7,29,3.0
1651827216,-29,15,26,-1.5
1651827218,-30,7,29,1.5
1651827220,-30,4,29,0.0
1651827222,-32,1,37,4.0
1651827224,-29,5,26,-5.5
1651827226,-29,12,26,0.0
1651827228,-30,12,29,1.5
1651827230,-29,12,26,-1.5
1651827232,-28,12,23,-1.5
1651827234,-30,7,29,3.0
1651827236,-26,7,18,-5.5
1651827238,-28,7,23,2.5
1651827240,-27,6,21,-1.0
1651827242,-30,7,29,4.0
1651827244,-27,7,21,-4.0
1651827246,-24,4,15,-3.0
1651827248,-30,5,29,7.0
1651827250,-28,11,23,-3.0
1651827252,-27,6,21,-1.0
1651827254,-30,5,29,4.0
1651827256,-29,5,26,-1.5
1651827258,-29,5,26,0.0
1651827260,-31,6,33,3.5
1651827262,-33,6,41,4.0
1651827264,-28,4,23,-9.0
1651827266,-29,10,26,1.5
1651827268,-28,5,23,-1.5
1651827270,-26,10,18,-2.5
1651827272,-29,12,26,4.0
1651827274,-29,12,26,0.0
1651827276,-29,12,26,0.0
1651827278,-29,12,26,0.0
1651827280,-27,10,21,-2.5
1651827282,-31,12,33,6.0
1651827284,-31,12,33,0.0
1651827286,-30,12,29,-2.0
1651827288,-28,12,23,-3.0
1651827290,-29,12,26,1.5
1651827292,-28,7,23,-1.5
1651827294,-30,6,29,3.0
1651827296,-28,12,23,-3.0
1651827298,-30,5,29,3.0
1651827300,-31,12,33,2.0
1651827302,-28,5,23,-5.0
1651827304,-29,7,26,1.5
1651827306,-28,7,23,-1.5
1651827308,-29,10,26,1.5
1651827310,-27,10,21,-2.5
1651827312,-28,12,23,1.0
1651827314,-30,5,29,3.0
1651827316,-33,11,41,6.0
1651827318,-29,12,26,-7.5
1651827320,-31,12,33,3.5
1651827322,-33,7,41,4.0
1651827324,-32,7,37,-2.0
1651827326,-29,11,26,-5.5
1651827328,-31,11,33,3.5
1651827330,-29,5,26,-3.5
1651827332,-30,11,29,1.5
1651827334,-30,5,29,0.0
1651827336,-30,5,29,0.0
1651827338,-30,12,29,0.0
1651827340,-32,12,37,4.0
1651827342,-29,10,26,-5.5
1651827344,-28,6,23,-1.5
1651827346,-28,6,23,0.0
1651827348,-27,12,21,-1.0
1651827350,-30,6,29,4.0
1651827352,-28,12,23,-3.0
1651827354,-32,6,37,7.0
1651827356,-29,12,26,-5.5
1651827358,-32,6,37,5.5
1651827360,-33,4,41,2.0
1651827362,-29,6,26,-7.5
1651827364,-32,6,37,5.5
1651827366,-28,14,23,-7.0
1651827368,-27,6,21,-1.0
1651827370,-28,5,23,1.0
1651827372,-27,11,21,-1.0
1651827374,-29,10,26,2.5
1651827376,-28,6,23,-1.5
1651827378,-29,12,26,1.5
1651827380,-29,12,26,0.0
1651827382,-24,11,15,-5.5
1651827384,-33,12,41,13.0
1651827386,-32,12,37,-2.0
1651827388,-31,12,33,-2.0
1651827390,-29,12,26,-3.5
1651827392,-28,10,23,-1.5
1651827394,-28,7,23,0.0
1651827396,-33,7,41,9.0
1651827398,-25,12,16,-12.5
1651827400,-24,5,15,-0.5
1651827402,-30,5,29,7.0
1651827404,-24,5,15,-7.0
1651827406,-29,12,26,5.5
1651827408,-35,12,52,13.0
1651827410,-29,12,26,-13.0
1651827412,-26,12,18,-4.0
1651827414,-28,11,23,2.5
1651827416,-29,7,26,1.5
1651827418,-27,7,21,-2.5
1651827420,-29,7,26,2.5
1651827422,-25,12,16,-5.0
1651827424,-28,7,23,3.5
1651827426,-28,6,23,0.0
1651827428,-30,7,29,3.0
1651827430,-31,6,33,2.0
1651827432,-31,5,33,0.0
1651827434,-29,7,26,-3.5
1651827436,-29,7,26,0.0
1651827438,-28,7,23,-1.5
1651827440,-28,7,23,0.0
1651827442,-28,7,23,0.0
1651827444,-30,4,29,3.0
1651827446,-29,12,26,-1.5
1651827448,-28,12,23,-1.5
1651827450,-29,7,26,1.5
1651827452,-28,11,23,-1.5
1651827454,-28,6,23,0.0
1651827456,-33,6,41,9.0
1651827458,-29,11,26,-7.5
1651827460,-28,5,23,-1.5
1651827462,-27,6,21,-1.0
1651827464,-28,7,23,1.0
1651827466,-29,5,26,1.5
1651827468,-32,12,37,5.5
1651827470,-28,12,23,-7.0
1651827472,-28,12,23,0.0
1651827474,-33,12,41,9.0
1651827476,-31,12,33,-4.0
1651827478,-30,12,29,-2.0
1651827480,-28,12,23,-3.0
1651827482,-28,10,23,0.0
1651827484,-22,12,12,-5.5
1651827486,-26,12,18,3.0
1651827488,-29,11,26,4.0
1651827490,-24,11,15,-5.5
1651827492,-34,6,46,15.5
1651827494,-30,11,29,-8.5
1651827496,-29,7,26,-1.5
1651827498,-29,12,26,0.0
1651827500,-26,12,18,-4.0
1651827502,-32,12,37,9.5
1651827504,-29,12,26,-5.5
1651827506,-34,12,46,10.0
1651827508,-29,7,26,-10.0
1651827510,-29,7,26,0.0
1651827512,-31,4,33,3.5
1651827514,-30,10,29,-2.0
1651827516,-28,5,23,-3.0
1651827518,-29,12,26,1.5
1651827520,-29,12,26,0.0
1651827522,-29,12,26,0.0
1651827524,-30,13,29,1.5
1651827526,-33,12,41,6.0
1651827528,-27,6,21,-10.0
1651827530,-28,12,23,1.0
1651827532,-34,10,46,11.5
1651827534,-34,6,46,0.0
1651827536,-31,6,33,-6.5
1651827538,-28,12,23,-5.0
1651827540,-27,12,21,-1.0
1651827542,-29,12,26,2.5
1651827544,-30,6,29,1.5
1651827546,-27,7,21,-4.0
1651827548,-24,7,15,-3.0
1651827550,-28,7,23,4.0
1651827552,-30,7,29,3.0
1651827554,-30,6,29,0.0
1651827556,-23,3,13,-8.0
1651827558,-33,12,41,14.0
1651827560,-31,11,33,-4.0
1651827562,-30,6,29,-2.0
1651827564,-29,6,26,-1.5
1651827566,-30,6,29,1.5
1651827568,-24,6,15,-7.0
1651827570,-34,6,46,15.5
1651827572,-34,6,46,0.0
1651827574,-28,15,23,-11.5
1651827576,-34,6,46,11.5
1651827578,-29,7,26,-10.0
1651827580,-29,7,26,0.0
1651827582,-29,7,26,0.0
1651827584,-28,7,23,-1.5
1651827586,-30,7,29,3.0
1651827588,-29,12,26,-1.5
1651827590,-29,12,26,0.0
1651827592,-28,12,23,-1.5
1651827594,-31,7,33,5.0
1651827596,-29,7,26,-3.5
1651827598,-29,12,26,0.0
1651827600,-34,12,46,10.0
1651827602,-28,7,23,-11.5
1651827604,-29,6,26,1.5
1651827606,-29,10,26,0.0
1651827608,-32,6,37,5.5
1651827610,-26,6,18,-9.5
1651827612,-29,12,26,4.0
1651827614,-29,12,26,0.0
1651827616,-28,12,23,-1.5
1651827618,-29,6,26,1.5
1651827620,-32,5,37,5.5
1651827622,-23,11,13,-12.0
1651827624,-29,12,26,6.5
1651827626,-30,12,29,1.5
1651827628,-28,6,23,-3.0
1651827630,-28,12,23,0.0
1651827632,-29,12,26,1.5
1651827634,-33,12,41,7.5
1651827636,-30,12,29,-6.0
1651827638,-33,12,41,6.0
1651827640,-27,12,21,-10.0
1651827642,-31,6,33,6.0
1651827644,-28,6,23,-5.0
1651827646,-29,6,26,1.5
1651827648,-28,7,23,-1.5
1651827650,-34,7,46,11.5
1651827652,-28,7,23,-11.5
1651827654,-29,7,26,1.5
1651827656,-27,12,21,-2.5
1651827658,-22,12,12,-4.5
1651827660,-32,12,37,12.5
1651827662,-30,12,29,-4.0
1651827664,-28,12,23,-3.0
1651827666,-29,11,26,1.5
1651827668,-27,12,21,-2.5
1651827670,-29,11,26,2.5
1651827672,-30,12,29,1.5
1651827674,-29,11,26,-1.5
1651827676,-27,11,21,-2.5
1651827678,-26,11,18,-1.5
1651827680,-33,5,41,11.5
1651827682,-27,5,21,-10.0
1651827684,-30,7,29,4.0
1651827686,-26,2,18,-5.5
1651827688,-29,12,26,4.0
1651827690,-28,12,23,-1.5
1651827692,-30,11,29,3.0
1651827694,-28,15,23,-3.0
1651827696,-30,6,29,3.0
1651827698,-28,2,23,-3.0
1651827700,-30,2,29,3.0
1651827702,-29,7,26,-1.5
1651827704,-27,10,21,-2.5
1651827706,-28,7,23,1.0
1651827708,-29,7,26,1.5
1651827710,-22,7,12,-7.0
1651827712,-35,7,52,20.0
1651827714,-28,7,23,-14.5
1651827716,-27,12,21,-1.0
1651827718,-30,12,29,4.0
1651827720,-29,12,26,-1.5
1651827722,-30,12,29,1.5
1651827724,-29,7,26,-1.5
1651827726,-29,12,26,0.0
1651827728,-30,12,29,1.5
1651827730,-28,12,23,-3.0
1651827732,-31,7,33,5.0
1651827734,-32,10,37,2.0
1651827736,-29,12,26,-5.5
1651827738,-29,2,26,0.0
1651827740,-29,11,26,0.0
1651827742,-28,10,23,-1.5
1651827744,-30,7,29,3.0
1651827746,-28,10,23,-3.0
1651827748,-26,7,18,-2.5
1651827750,-30,7,29,5.5
1651827752,-29,6,26,-1.5
1651827754,-30,6,29,1.5
1651827756,-30,6,29,0.0
1651827758,-30,10,29,0.0
1651827760,-28,6,23,-3.0
1651827762,-29,6,26,1.5
1651827764,-27,7,21,-2.5
1651827766,-30,12,29,4.0
1651827768,-29,7,26,-1.5
1651827770,-28,6,23,-1.5
1651827772,-28,7,23,0.0
1651827774,-28,12,23,0.0
1651827776,-26,7,18,-2.5
1651827778,-25,7,16,-1.0
1651827780,-34,7,46,15.0
1651827782,-29,7,26,-10.0
1651827784,-29,7,26,0.0
1651827786,-30,12,29,1.5
1651827788,-28,4,23,-3.0
1651827790,-28,12,23,0.0
1651827792,-28,12,23,0.0
1651827794,-28,12,23,0.0
1651827796,-33,12,41,9.0
1651827798,-31,12,33,-4.0
1651827800,-29,4,26,-3.5
1651827802,-33,7,41,7.5
1651827804,-27,11,21,-10.0
1651827806,-30,6,29,4.0
1651827808,-26,7,18,-5.5
1651827810,-29,7,26,4.0
1651827812,-29,6,26,0.0
1651827814,-29,7,26,0.0
1651827816,-29,5,26,0.0
1651827818,-25,11,16,-5.0
1651827820,-28,6,23,3.5
1651827822,-27,6,21,-1.0
1651827824,-35,11,52,15.5
1651827826,-25,11,16,-18.0
1651827828,-28,11,23,3.5
1651827830,-28,6,23,0.0
1651827832,-32,5,37,7.0
1651827834,-32,11,37,0.0
1651827836,-29,11,26,-5.5
1651827838,-32,7,37,5.5
1651827840,-29,7,26,-5.5
1651827842,-30,7,29,1.5
1651827844,-32,11,37,4.0
1651827846,-30,7,29,-4.0
1651827848,-30,12,29,0.0
1651827850,-34,7,46,8.5
